User_ID,Category,Calories..kcal.,Protein..g.,Carbohydrates..g.,Fat..g.,Fiber..g.,Sugars..g.,Sodium..mg.,Cholesterol..mg.,Meal_Type,Water_Intake..ml.,age,gender,zip_code
86,Meat,330,49.5,71.1,38.8,6.3,45.3,355,150,Dinner,183,34.0,Female,3403.0
637,Fruits,341,4.9,74.2,25.1,8.8,5.1,905,138,Breakfast,835,78.0,Female,2554.0
775,Beverages,139,19.8,19.0,18.8,5.0,27.9,726,62,Snack,343,40.0,Female,1090.0
295,Fruits,199,38.1,82.5,38.3,7.9,45.1,385,274,Lunch,270,34.0,Female,7520.0
372,Vegetables,175,36.9,49.5,40.5,4.8,4.4,891,247,Breakfast,978,20.0,Male,2060.0
476,Snacks,444,17.1,92.8,26.5,5.2,0.7,192,256,Dinner,593,65.0,Male,3582.0
117,Dairy,520,5.3,89.9,41.0,4.8,29.6,95,8,Snack,240,65.0,Female,1321.0
849,Meat,544,15.1,63.1,45.3,7.1,3.9,783,16,Dinner,148,74.0,Female,3542.0
887,Beverages,595,22.8,43.3,6.8,8.0,5.3,856,18,Dinner,737,20.0,Female,3407.0
720,Dairy,571,8.0,19.6,7.2,2.2,34.6,242,246,Breakfast,799,22.0,Male,2561.0
341,Grains,456,11.0,16.4,21.9,0.6,7.3,536,119,Lunch,781,19.0,Male,2509.0
438,Beverages,475,46.7,17.0,19.6,5.5,3.2,128,83,Breakfast,379,57.0,Female,2005.0
7,Beverages,446,45.9,87.3,39.3,3.3,1.6,519,260,Dinner,795,53.0,Female,9712.0
996,Vegetables,163,29.5,32.6,39.1,1.7,26.8,116,107,Lunch,525,64.0,Male,5923.0
801,Fruits,107,20.7,98.9,24.1,9.9,32.7,683,147,Breakfast,835,41.0,Female,2573.0
572,Grains,433,14.1,21.1,7.4,5.7,28.4,918,10,Breakfast,915,48.0,Female,1052.0
830,Beverages,123,26.9,26.5,46.0,3.4,25.5,433,268,Lunch,799,72.0,Male,2572.0
621,Snacks,173,10.5,6.9,8.8,5.5,28.2,324,67,Lunch,607,19.0,Female,3404.0
516,Vegetables,517,10.0,29.7,30.2,2.9,7.3,547,115,Lunch,639,72.0,Male,2571.0
791,Beverages,379,22.2,85.7,27.0,9.7,24.8,364,288,Breakfast,667,42.0,Male,4815.0
76,Beverages,197,17.1,65.4,35.7,0.0,46.3,61,86,Snack,872,28.0,Male,4380.0
560,Vegetables,153,9.9,17.3,20.4,5.6,10.1,607,126,Breakfast,352,21.0,Male,3016.0
185,Fruits,407,5.2,73.6,25.8,9.0,7.3,866,172,Dinner,421,39.0,Female,2550.0
216,Beverages,209,12.4,62.2,2.6,7.2,29.9,151,271,Dinner,417,26.0,Male,3061.0
937,Meat,253,34.6,57.5,39.6,2.1,11.3,388,182,Snack,762,18.0,Female,3511.0
384,Fruits,385,3.8,55.2,10.1,0.4,2.4,636,83,Breakfast,662,49.0,Male,3577.0
782,Vegetables,493,33.8,23.7,12.5,2.2,31.8,496,204,Lunch,581,45.0,Female,3533.0
460,Dairy,172,22.4,88.8,31.2,6.8,12.1,609,2,Lunch,217,34.0,Female,2567.0
382,Dairy,163,24.4,57.8,5.8,5.3,17.0,317,127,Lunch,862,32.0,Male,3138.0
252,Snacks,409,21.8,17.9,10.0,5.7,4.1,359,266,Breakfast,153,72.0,Male,1057.0
819,Snacks,79,17.2,61.5,13.8,2.5,40.6,635,114,Snack,124,64.0,Female,2532.0
868,Dairy,540,28.6,89.1,25.5,1.9,12.2,789,182,Dinner,769,80.0,Female,3565.0
937,Meat,54,6.1,53.3,34.9,3.9,25.3,690,123,Breakfast,162,69.0,Male,9730.0
221,Meat,298,9.8,52.4,10.7,5.0,35.7,964,40,Dinner,478,77.0,Male,2536.0
929,Beverages,532,41.8,20.5,45.1,2.1,3.2,855,180,Dinner,933,38.0,Male,4813.0
38,Dairy,492,46.0,27.7,18.1,6.9,19.0,37,236,Snack,480,28.0,Male,3062.0
460,Vegetables,352,3.9,38.2,13.2,9.6,42.1,635,257,Lunch,915,22.0,Female,3015.0
76,Beverages,459,20.4,61.8,35.5,6.4,25.7,702,251,Snack,661,64.0,Male,5611.0
449,Fruits,244,16.3,92.3,34.7,0.1,37.3,383,202,Dinner,862,54.0,Female,3532.0
973,Fruits,130,19.0,10.0,45.2,5.4,12.1,471,6,Dinner,941,62.0,Male,4332.0
670,Grains,443,44.1,70.2,15.2,5.1,19.1,610,14,Snack,902,16.0,Female,3405.0
370,Fruits,591,46.5,48.7,45.2,7.5,33.7,967,263,Breakfast,441,23.0,Female,3408.0
419,Grains,322,40.5,58.0,18.0,5.4,17.7,713,99,Breakfast,175,28.0,Male,1004.0
167,Fruits,428,23.8,47.1,17.2,5.9,38.4,157,280,Breakfast,201,67.0,Male,3407.0
436,Beverages,475,33.5,59.7,31.0,5.1,0.9,225,205,Snack,703,33.0,Female,3078.0
633,Grains,572,28.1,18.2,47.6,9.5,38.6,296,148,Snack,871,66.0,Male,2587.0
977,Dairy,412,17.7,26.6,9.8,8.9,5.3,528,238,Snack,970,20.0,Female,3593.0
226,Grains,453,15.7,90.5,39.7,2.8,14.8,321,278,Dinner,827,30.0,Female,2505.0
263,Beverages,146,7.7,27.8,6.6,5.5,29.5,390,237,Lunch,226,69.0,Male,2559.0
347,Dairy,454,41.8,67.4,45.1,2.5,21.3,774,122,Lunch,306,31.0,Male,3009.0
772,Dairy,241,17.8,31.5,41.1,6.8,33.0,181,148,Lunch,916,71.0,Male,1095.0
757,Beverages,146,45.2,75.6,8.1,2.5,18.7,987,162,Dinner,336,35.0,Female,1057.0
692,Meat,586,41.4,76.3,43.3,4.5,23.5,470,77,Breakfast,923,48.0,Male,3009.0
757,Beverages,243,35.2,85.8,26.3,3.1,22.5,841,259,Lunch,335,59.0,Female,3595.0
279,Grains,193,22.9,77.4,45.4,9.3,12.7,464,284,Dinner,211,76.0,Male,3061.0
114,Snacks,330,49.5,13.9,14.7,6.2,22.1,202,269,Breakfast,361,75.0,Female,2548.0
318,Grains,493,43.8,32.6,28.3,6.0,17.0,992,58,Snack,593,55.0,Male,1057.0
653,Beverages,310,6.6,57.0,13.6,8.8,41.2,110,131,Lunch,157,26.0,Male,2005.0
316,Beverages,169,20.2,51.3,41.7,1.3,9.6,481,287,Snack,711,24.0,Male,1340.0
889,Snacks,222,41.3,22.5,12.4,8.0,43.8,981,204,Snack,349,75.0,Male,6526.0
8,Grains,389,41.1,18.2,47.8,8.2,36.7,900,15,Lunch,995,55.0,Male,1115.0
645,Grains,561,28.1,18.2,46.3,8.8,25.6,397,148,Breakfast,659,58.0,Male,2027.0
890,Dairy,141,49.2,45.5,34.6,2.0,4.9,907,9,Lunch,188,41.0,Female,8011.0
508,Beverages,106,15.0,39.8,42.1,4.6,33.1,266,271,Snack,302,77.0,Male,1053.0
315,Meat,317,30.1,39.9,46.1,4.0,46.5,743,76,Breakfast,650,72.0,Female,9991.0
323,Vegetables,475,3.8,20.4,31.7,0.1,25.6,403,282,Dinner,651,57.0,Female,8220.0
289,Meat,283,40.2,57.3,36.5,8.3,13.1,120,83,Snack,108,60.0,Female,3592.0
869,Grains,74,43.4,33.2,34.6,5.7,45.0,445,114,Lunch,246,35.0,Male,1082.0
43,Vegetables,440,40.8,10.2,37.1,0.2,8.8,712,174,Snack,377,67.0,Male,3068.0
63,Grains,380,32.3,89.8,23.9,9.9,3.9,109,295,Snack,562,21.0,Female,1037.0
724,Dairy,409,36.4,5.3,5.0,6.7,42.6,315,291,Snack,331,67.0,Male,1052.0
965,Vegetables,576,26.1,64.3,49.9,7.3,44.8,328,202,Snack,948,72.0,Male,3074.0
733,Grains,459,31.1,93.3,17.7,8.9,48.9,237,3,Dinner,917,63.0,Male,2512.0
59,Beverages,506,7.0,57.1,10.8,7.8,18.8,595,67,Snack,618,26.0,Male,1053.0
695,Meat,193,43.9,84.8,34.9,4.7,11.3,972,202,Breakfast,164,47.0,Male,1054.0
718,Beverages,148,49.6,78.0,40.6,6.7,16.6,830,6,Snack,627,20.0,Female,3057.0
160,Beverages,355,6.9,95.5,45.7,7.6,20.7,972,52,Breakfast,330,65.0,Male,1057.0
205,Grains,95,34.0,40.0,10.8,2.5,36.6,982,16,Dinner,324,50.0,Male,3596.0
647,Beverages,541,14.6,89.4,7.8,8.3,24.7,677,48,Breakfast,352,39.0,Female,1007.0
919,Dairy,200,5.4,78.9,30.0,1.8,3.3,408,161,Breakfast,493,42.0,Male,4806.0
342,Meat,165,29.7,50.4,34.8,1.4,9.6,2,222,Breakfast,711,28.0,Male,3007.0
660,Dairy,580,9.4,19.3,17.4,0.2,36.1,951,97,Breakfast,854,45.0,Male,3591.0
171,Snacks,556,28.6,55.5,28.8,1.1,49.3,931,132,Breakfast,159,40.0,Female,1065.0
73,Grains,384,14.0,46.2,20.9,3.6,14.5,263,144,Dinner,465,63.0,Female,1115.0
419,Beverages,328,45.9,17.5,36.5,9.4,18.1,112,27,Dinner,974,37.0,Female,3517.0
136,Fruits,592,14.7,19.1,27.7,1.2,25.6,575,103,Snack,399,37.0,Female,5011.0
535,Fruits,105,18.1,30.4,26.6,4.5,24.8,369,58,Lunch,737,62.0,Female,1021.0
918,Fruits,258,8.7,78.9,30.0,3.3,45.9,380,259,Snack,373,79.0,Female,3502.0
556,Beverages,265,1.4,82.3,16.8,5.7,43.2,98,32,Dinner,379,38.0,Female,3404.0
53,Beverages,571,46.6,7.1,40.9,0.2,46.5,107,50,Snack,410,40.0,Female,3596.0
173,Vegetables,309,42.6,85.2,28.8,2.9,22.5,329,62,Dinner,684,16.0,Female,3533.0
681,Beverages,65,46.5,14.5,45.7,0.1,34.3,92,90,Lunch,665,27.0,Female,3006.0
297,Beverages,158,20.0,14.5,23.6,5.3,29.1,356,219,Snack,557,71.0,Female,1115.0
937,Snacks,157,3.7,27.8,32.6,6.1,47.9,531,211,Dinner,350,47.0,Female,3583.0
222,Vegetables,305,38.4,97.9,48.0,5.0,2.4,947,82,Breakfast,722,55.0,Male,1114.0
774,Meat,65,26.4,46.5,37.9,9.1,47.1,423,216,Dinner,762,26.0,Male,3051.0
568,Meat,477,45.3,34.0,27.8,7.2,35.0,160,2,Snack,360,61.0,Male,2509.0
331,Snacks,105,14.3,77.1,21.7,4.9,20.2,892,193,Snack,308,52.0,Male,1049.0
547,Grains,222,4.8,11.9,21.5,3.5,22.0,154,98,Breakfast,438,53.0,Female,2015.0
35,Dairy,176,46.1,43.3,17.6,4.1,30.4,162,289,Snack,180,44.0,Male,3560.0
978,Snacks,255,12.7,62.9,38.4,6.7,18.3,177,142,Dinner,736,31.0,Female,5611.0
640,Snacks,120,37.3,52.1,49.5,2.4,6.9,106,56,Snack,853,32.0,Male,3504.0
78,Grains,546,43.4,81.7,30.1,2.9,8.7,785,142,Snack,709,75.0,Male,3548.0
792,Snacks,362,32.2,92.6,22.3,4.6,35.1,623,20,Breakfast,719,78.0,Male,3029.0
782,Vegetables,193,31.0,6.2,23.5,2.0,43.1,606,113,Breakfast,821,64.0,Male,3203.0
208,Grains,431,23.0,58.1,39.7,1.3,40.5,446,179,Snack,788,17.0,Female,1044.0
45,Dairy,438,19.1,85.2,22.8,7.3,26.4,602,119,Breakfast,646,79.0,Female,1116.0
712,Snacks,594,10.7,75.7,22.3,1.9,45.6,915,242,Lunch,396,61.0,Male,1112.0
396,Dairy,180,29.8,10.2,49.9,9.4,10.4,638,30,Dinner,778,33.0,Female,3111.0
666,Vegetables,234,35.4,12.1,7.9,6.7,41.7,210,227,Snack,671,45.0,Male,6220.0
782,Vegetables,490,22.1,84.3,30.7,6.7,19.5,127,237,Lunch,686,67.0,Male,8461.0
977,Beverages,578,18.7,12.8,37.9,1.4,47.8,973,167,Lunch,280,55.0,Male,2506.0
94,Grains,562,28.2,43.8,34.9,6.7,29.5,675,286,Snack,309,53.0,Male,2022.0
268,Beverages,94,31.0,59.8,28.2,7.9,1.1,509,262,Lunch,571,48.0,Male,6828.0
853,Snacks,198,22.7,6.1,1.3,2.3,34.4,640,286,Lunch,255,18.0,Female,3820.0
267,Beverages,501,9.4,44.6,42.0,8.4,32.3,644,110,Breakfast,327,66.0,Female,2524.0
181,Meat,174,50.0,16.7,1.3,4.7,6.2,441,36,Dinner,959,74.0,Female,3510.0
875,Beverages,168,13.1,73.1,22.0,4.8,27.6,245,229,Lunch,974,71.0,Female,1001.0
713,Vegetables,378,36.7,63.7,45.6,4.9,29.9,84,107,Breakfast,723,68.0,Male,1012.0
968,Vegetables,301,44.0,76.1,26.7,0.3,13.7,174,195,Breakfast,981,40.0,Female,3131.0
836,Snacks,366,36.0,10.3,34.9,1.3,33.7,55,113,Snack,576,33.0,Female,3566.0
96,Meat,502,18.1,51.9,5.9,2.7,36.0,957,63,Snack,314,52.0,Male,4807.0
649,Vegetables,374,13.9,62.5,25.0,8.7,1.5,221,56,Breakfast,728,17.0,Female,3029.0
923,Fruits,165,42.4,92.9,34.7,4.8,13.1,346,200,Lunch,603,59.0,Male,2082.0
672,Meat,443,31.7,18.8,30.7,8.3,36.8,850,269,Breakfast,138,13.0,Female,8910.0
300,Meat,99,39.9,34.5,24.8,2.5,12.5,244,133,Snack,561,52.0,Female,2529.0
381,Vegetables,99,44.7,79.4,26.2,3.2,6.3,231,74,Lunch,328,45.0,Male,3041.0
4,Vegetables,224,44.1,9.7,31.9,7.5,21.8,499,30,Breakfast,617,23.0,Male,6512.0
748,Fruits,520,49.2,38.7,37.9,6.2,2.1,260,20,Dinner,627,78.0,Female,3002.0
762,Fruits,286,18.0,69.8,13.4,4.3,3.5,148,194,Breakfast,371,54.0,Male,3549.0
67,Beverages,231,48.8,34.5,26.8,3.5,43.2,338,58,Snack,576,59.0,Male,1024.0
905,Meat,546,1.8,52.5,45.5,8.0,9.5,339,264,Lunch,174,69.0,Female,2027.0
472,Vegetables,282,8.9,82.4,46.0,2.5,40.1,906,139,Breakfast,945,82.0,Female,6511.0
664,Snacks,168,44.7,97.0,27.2,7.2,4.5,430,38,Lunch,707,40.0,Male,3554.0
473,Grains,174,20.2,88.8,9.4,4.8,10.4,481,283,Lunch,269,69.0,Female,8448.0
763,Beverages,472,3.3,54.2,25.8,3.4,34.4,596,218,Dinner,934,42.0,Male,1115.0
218,Grains,398,10.1,47.7,11.9,6.3,30.3,502,69,Dinner,824,68.0,Female,1073.0
127,Beverages,484,31.3,83.7,11.9,5.2,42.4,255,65,Breakfast,604,54.0,Female,2024.0
352,Beverages,410,14.8,81.6,23.0,4.0,36.4,342,200,Lunch,368,38.0,Female,2599.0
950,Meat,598,2.2,58.7,20.6,2.0,0.2,913,273,Snack,677,26.0,Male,3555.0
236,Fruits,271,13.7,83.4,35.5,2.4,3.4,451,289,Snack,960,61.0,Female,3531.0
769,Beverages,91,38.4,66.5,14.7,7.6,7.2,296,166,Breakfast,684,74.0,Female,3552.0
7,Snacks,364,17.6,89.3,11.3,4.2,27.9,82,54,Dinner,337,31.0,Female,2529.0
457,Grains,415,1.0,82.8,34.8,4.0,36.5,764,139,Lunch,521,70.0,Female,3568.0
502,Fruits,338,18.5,48.3,34.5,4.2,23.0,289,296,Dinner,747,77.0,Female,8443.0
723,Dairy,197,18.6,22.4,48.0,7.8,30.5,538,293,Lunch,934,64.0,Male,3556.0
496,Vegetables,113,36.8,51.5,37.2,6.8,21.9,105,292,Dinner,338,73.0,Male,2071.0
743,Snacks,447,17.5,73.2,21.5,9.7,9.5,175,261,Breakfast,416,73.0,Female,1112.0
144,Dairy,216,31.2,25.8,24.4,0.2,46.5,777,202,Breakfast,632,63.0,Male,1095.0
606,Grains,71,31.9,97.1,36.7,0.1,34.8,462,147,Lunch,342,29.0,Male,1018.0
83,Dairy,401,20.4,8.9,46.3,7.0,40.0,456,133,Dinner,384,71.0,Male,2507.0
571,Grains,472,19.1,34.4,42.8,1.8,12.2,37,17,Dinner,308,22.0,Male,2510.0
817,Dairy,165,23.3,60.8,49.3,7.2,40.6,803,227,Dinner,844,40.0,Female,3531.0
408,Fruits,393,2.8,93.3,8.9,1.3,18.8,455,112,Dinner,890,53.0,Female,3010.0
618,Beverages,325,36.2,36.3,3.3,4.0,8.4,701,263,Snack,762,27.0,Male,1064.0
883,Dairy,157,22.3,45.7,19.0,5.5,44.2,264,245,Breakfast,246,54.0,Male,3036.0
884,Beverages,162,23.8,12.6,48.7,3.3,40.0,896,293,Dinner,838,70.0,Male,4802.0
421,Beverages,351,2.6,32.1,29.2,0.5,10.3,534,59,Dinner,707,39.0,Female,3520.0
483,Vegetables,256,18.6,25.5,25.0,8.1,26.1,723,290,Snack,848,33.0,Male,1098.0
6,Vegetables,527,24.4,49.7,40.2,6.1,5.0,296,187,Snack,707,18.0,Male,2580.0
941,Snacks,103,3.7,77.0,37.9,7.9,0.3,157,191,Lunch,666,62.0,Female,4810.0
473,Grains,169,20.2,96.5,36.7,6.5,31.1,266,291,Dinner,294,25.0,Male,2001.0
645,Grains,497,18.0,70.8,36.3,6.9,36.3,390,264,Dinner,529,46.0,Female,2569.0
859,Dairy,214,21.8,98.3,25.7,1.9,28.6,131,227,Dinner,736,74.0,Female,3201.0
218,Vegetables,259,21.3,47.6,3.7,3.7,1.2,780,215,Lunch,824,24.0,Female,3544.0
269,Vegetables,76,16.7,74.8,45.2,6.2,6.2,500,120,Lunch,498,63.0,Female,3065.0
548,Grains,537,39.4,41.2,10.0,7.8,37.2,401,38,Dinner,103,61.0,Male,3545.0
598,Meat,361,10.3,70.7,49.0,0.3,28.1,264,78,Lunch,119,40.0,Male,3019.0
919,Dairy,385,32.6,12.0,41.1,4.2,34.8,92,177,Breakfast,976,78.0,Male,3550.0
435,Dairy,435,43.7,70.7,47.0,0.9,0.1,227,73,Dinner,908,76.0,Female,3052.0
81,Vegetables,263,5.5,52.1,16.0,8.5,17.4,576,113,Snack,307,27.0,Male,3415.0
670,Vegetables,460,37.7,80.3,10.2,3.7,10.3,289,15,Snack,281,62.0,Female,1021.0
842,Dairy,196,32.1,44.6,33.8,9.6,25.0,907,18,Lunch,910,29.0,Male,3592.0
833,Beverages,353,25.8,47.0,31.5,3.8,13.7,76,70,Breakfast,971,25.0,Male,2506.0
400,Snacks,307,21.1,14.3,39.1,3.5,47.2,269,191,Dinner,507,29.0,Female,2592.0
176,Grains,311,41.0,16.6,37.5,8.2,3.9,754,171,Breakfast,771,65.0,Male,3039.0
470,Meat,484,36.4,80.5,28.5,9.3,18.6,556,268,Breakfast,260,51.0,Female,2509.0
246,Dairy,564,27.3,33.0,23.7,6.3,45.7,154,12,Breakfast,799,19.0,Female,4458.0
752,Beverages,134,45.2,34.2,47.0,3.0,9.8,96,69,Snack,184,27.0,Female,3079.0
640,Snacks,197,5.3,36.6,1.0,6.6,37.4,151,172,Lunch,898,27.0,Female,3561.0
223,Snacks,416,9.7,18.8,24.3,3.9,2.3,911,132,Snack,424,45.0,Male,3072.0
159,Dairy,405,5.2,66.2,34.1,5.9,45.5,952,50,Breakfast,154,55.0,Male,3141.0
138,Grains,534,2.8,78.0,23.4,9.5,3.4,318,154,Snack,156,28.0,Female,4459.0
170,Dairy,188,39.4,81.6,37.7,6.0,11.4,765,229,Snack,291,43.0,Female,1095.0
278,Beverages,237,7.9,55.9,46.2,3.8,28.5,380,147,Snack,842,29.0,Female,3051.0
149,Vegetables,514,4.3,21.7,6.3,6.3,9.2,517,259,Dinner,734,35.0,Female,3410.0
155,Beverages,238,34.8,89.2,35.3,5.5,45.9,638,83,Snack,135,30.0,Female,1065.0
23,Vegetables,577,46.6,51.4,4.8,0.4,0.8,812,119,Breakfast,781,23.0,Male,3003.0
162,Grains,428,44.9,18.2,35.8,6.2,39.4,609,10,Snack,915,47.0,Female,3034.0
511,Fruits,506,47.3,36.1,1.9,3.6,13.1,672,196,Dinner,424,63.0,Female,3059.0
463,Grains,438,22.5,23.7,18.8,9.5,38.6,859,186,Snack,649,39.0,Female,3067.0
10,Grains,588,26.5,83.7,41.3,2.5,39.2,558,274,Snack,795,43.0,Male,1097.0
670,Snacks,328,35.4,17.0,34.9,5.8,41.2,369,215,Dinner,699,69.0,Female,1018.0
222,Dairy,78,18.9,38.6,12.3,7.5,15.7,46,177,Dinner,936,56.0,Male,2521.0
559,Fruits,214,49.9,14.2,20.9,2.4,42.9,970,82,Dinner,773,25.0,Male,1061.0
844,Grains,211,44.3,70.6,14.5,4.9,3.2,486,262,Lunch,164,59.0,Female,7520.0
639,Meat,508,18.0,41.2,33.4,8.9,2.7,74,20,Snack,763,25.0,Male,1043.0
375,Fruits,227,32.1,20.1,13.0,0.3,44.0,507,134,Lunch,375,81.0,Male,1020.0
275,Dairy,597,27.3,70.8,4.8,9.7,29.9,344,15,Dinner,665,36.0,Female,3576.0
348,Fruits,463,20.6,75.8,24.7,8.1,40.3,622,264,Breakfast,440,75.0,Female,1006.0
330,Vegetables,498,6.5,97.0,19.3,1.3,30.0,929,224,Snack,924,64.0,Female,2520.0
485,Dairy,95,31.0,8.4,6.6,7.8,42.1,361,58,Dinner,890,70.0,Male,2583.0
105,Meat,130,13.1,97.9,6.4,9.7,2.6,748,198,Lunch,356,54.0,Female,3526.0
499,Grains,408,17.1,17.1,2.5,0.1,15.0,402,16,Dinner,241,44.0,Male,3580.0
388,Beverages,397,24.1,52.9,1.4,0.6,20.6,507,264,Dinner,919,19.0,Male,1001.0
685,Snacks,392,6.4,75.2,37.3,8.2,5.1,858,210,Lunch,351,63.0,Male,2500.0
539,Beverages,407,37.3,36.0,12.6,5.0,2.1,984,129,Dinner,925,44.0,Male,2573.0
928,Dairy,345,32.6,9.8,40.5,1.0,17.2,409,30,Breakfast,117,74.0,Female,3038.0
224,Vegetables,437,4.8,61.6,45.2,3.8,28.5,946,216,Breakfast,694,48.0,Female,3067.0
982,Snacks,69,36.8,88.1,9.9,6.7,5.9,879,142,Lunch,300,47.0,Male,2518.0
508,Beverages,578,48.5,76.0,39.8,4.2,20.7,681,292,Dinner,526,39.0,Male,3577.0
326,Grains,582,1.0,73.2,35.5,4.0,29.9,267,177,Lunch,521,37.0,Female,3555.0
958,Vegetables,405,41.8,33.5,15.0,1.0,35.4,280,148,Lunch,419,48.0,Female,3408.0
43,Vegetables,516,7.6,5.7,40.9,5.8,33.1,920,6,Lunch,276,50.0,Male,9407.0
390,Vegetables,103,15.5,66.2,43.1,0.5,5.9,400,216,Breakfast,307,21.0,Male,2011.0
392,Dairy,421,31.7,5.7,7.1,7.9,26.4,759,231,Dinner,135,34.0,Male,3568.0
306,Dairy,500,32.9,22.1,2.9,6.5,20.3,945,121,Snack,897,30.0,Male,3032.0
834,Snacks,124,16.5,61.5,10.7,7.9,40.0,658,289,Breakfast,409,35.0,Male,3525.0
605,Beverages,221,41.6,85.8,12.8,4.7,43.9,609,227,Snack,493,21.0,Male,2504.0
535,Fruits,184,47.7,9.0,45.2,8.3,31.4,614,102,Dinner,692,61.0,Male,3036.0
328,Vegetables,475,4.2,9.4,26.4,3.0,17.4,960,64,Dinner,126,63.0,Male,9402.0
9,Fruits,500,24.5,65.5,3.4,6.5,39.8,614,231,Lunch,501,63.0,Male,3023.0
827,Dairy,245,24.1,23.4,38.5,5.7,36.6,13,8,Dinner,818,71.0,Male,2673.0
334,Vegetables,114,3.6,68.3,9.3,2.5,7.5,812,154,Snack,656,77.0,Female,2541.0
454,Meat,180,22.7,10.2,48.7,9.8,0.5,527,195,Breakfast,488,41.0,Male,3041.0
17,Meat,77,17.5,43.4,28.0,1.9,11.2,204,114,Breakfast,977,43.0,Female,3016.0
881,Dairy,564,38.0,75.9,16.5,8.8,17.5,393,296,Lunch,320,41.0,Female,3577.0
239,Meat,140,4.8,68.8,49.6,6.9,7.9,303,115,Snack,917,74.0,Male,3032.0
499,Vegetables,451,41.1,45.4,47.0,9.2,20.3,703,169,Lunch,265,23.0,Male,3594.0
272,Meat,177,32.8,60.4,40.2,4.0,16.1,153,289,Snack,469,35.0,Female,3076.0
812,Grains,139,49.2,57.1,28.1,3.0,44.8,206,64,Snack,905,25.0,Female,1056.0
456,Beverages,98,41.9,93.1,34.0,5.5,11.5,289,60,Breakfast,702,64.0,Male,3029.0
86,Dairy,137,1.4,78.3,9.0,3.7,7.2,607,172,Snack,841,65.0,Male,3534.0
831,Vegetables,59,36.3,93.5,44.6,4.5,40.0,279,74,Lunch,514,68.0,Male,1089.0
397,Grains,547,4.7,8.6,2.9,1.2,15.9,172,296,Lunch,249,70.0,Female,3511.0
967,Grains,335,11.6,94.7,36.2,3.7,34.1,556,125,Lunch,982,49.0,Female,3540.0
347,Vegetables,355,18.9,8.5,24.9,2.2,41.2,356,107,Dinner,671,62.0,Male,9719.0
473,Grains,181,9.5,17.8,16.8,0.2,47.7,287,240,Snack,836,32.0,Male,2538.0
573,Dairy,596,26.4,80.7,19.5,7.7,44.0,404,204,Breakfast,383,46.0,Female,2014.0
401,Beverages,355,49.9,79.0,11.6,5.0,43.3,65,274,Lunch,398,25.0,Female,3571.0
959,Meat,542,7.9,77.9,4.1,6.6,48.5,784,281,Breakfast,280,24.0,Male,3056.0
635,Grains,595,8.4,85.8,28.4,5.9,10.4,997,208,Snack,802,75.0,Male,3555.0
119,Snacks,129,40.4,32.6,4.0,7.1,45.8,941,133,Dinner,837,70.0,Male,3412.0
11,Grains,588,45.1,90.7,41.3,3.6,46.3,459,92,Snack,919,79.0,Male,3501.0
237,Grains,251,14.6,30.4,11.8,3.7,39.4,805,20,Dinner,826,22.0,Male,4815.0
482,Meat,380,9.8,24.9,31.5,0.2,32.6,568,96,Breakfast,229,39.0,Female,3025.0
248,Beverages,597,10.2,18.1,8.4,7.7,20.9,681,285,Dinner,858,74.0,Female,3051.0
739,Dairy,202,11.8,24.5,29.2,8.5,33.2,470,267,Lunch,451,40.0,Female,3532.0
738,Fruits,188,16.2,23.3,19.0,5.0,14.6,654,180,Dinner,118,70.0,Female,2022.0
551,Dairy,547,24.4,8.7,41.2,7.2,48.9,42,184,Lunch,217,58.0,Male,1065.0
760,Beverages,457,11.9,38.4,19.6,2.3,21.4,407,63,Breakfast,388,44.0,Female,2504.0
486,Dairy,445,42.9,16.4,36.5,4.1,29.7,657,257,Lunch,962,47.0,Male,3530.0
888,Meat,597,2.2,14.1,14.6,9.5,9.8,973,67,Snack,635,35.0,Female,3054.0
361,Dairy,357,42.1,24.4,41.8,5.0,4.3,507,161,Dinner,707,29.0,Male,3007.0
104,Grains,340,27.0,74.1,8.9,5.0,41.6,31,209,Dinner,518,16.0,Male,1017.0
260,Dairy,105,35.3,93.5,35.0,3.6,2.0,24,163,Dinner,547,53.0,Female,4804.0
845,Beverages,180,34.5,66.2,12.6,5.6,24.7,51,77,Dinner,655,53.0,Male,2513.0
367,Dairy,538,26.5,64.3,24.7,8.6,15.4,766,169,Breakfast,488,36.0,Female,3534.0
216,Grains,255,29.4,34.9,8.1,6.6,10.4,809,50,Breakfast,572,31.0,Female,1086.0
790,Snacks,148,38.6,66.5,37.1,8.4,44.6,80,204,Dinner,323,22.0,Female,3559.0
645,Vegetables,412,34.8,46.6,17.1,2.3,36.3,965,80,Breakfast,970,50.0,Male,2564.0
437,Dairy,178,36.7,36.4,13.6,0.9,28.0,656,63,Dinner,732,76.0,Male,2531.0
684,Meat,334,46.4,46.9,10.1,7.6,16.2,281,91,Breakfast,793,35.0,Female,4813.0
803,Meat,183,37.8,74.0,30.0,7.2,32.8,343,43,Breakfast,737,58.0,Male,8223.0
126,Snacks,472,38.7,91.7,22.8,4.1,6.8,436,231,Lunch,741,20.0,Male,3576.0
164,Beverages,262,1.4,46.1,1.2,2.2,5.6,613,18,Lunch,275,61.0,Female,2525.0
658,Meat,489,33.0,76.5,43.3,8.1,23.2,787,282,Dinner,860,55.0,Female,2593.0
